ID;SoortMisdrijf;WijkenEnBuurten;Perioden;GeregistreerdeMisdrijven_1;Gemeentenaam_2;SoortRegio_3
170741;0.0.0 ;BU17420801;2024JJ00;6;                              ;        
170767;0.0.0 ;BU17420901;2024JJ00;22;                              ;        
170780;0.0.0 ;BU17420902;2024JJ00;53;                              ;        
170793;0.0.0 ;BU17420904;2024JJ00;28;                              ;        
170819;0.0.0 ;BU17421001;2024JJ00;6;                              ;        
170832;0.0.0 ;BU17421002;2024JJ00;24;                              ;        
170845;0.0.0 ;BU17421003;2024JJ00;0;                              ;        
170858;0.0.0 ;BU17421004;2024JJ00;28;                              ;        
170871;0.0.0 ;BU17421005;2024JJ00;18;                              ;        
170884;0.0.0 ;BU17421006;2024JJ00;34;                              ;        
170897;0.0.0 ;BU17421007;2024JJ00;25;                              ;        
170923;0.0.0 ;BU17421106;2024JJ00;22;                              ;        
170936;0.0.0 ;BU17421107;2024JJ00;2;                              ;        
170949;0.0.0 ;BU17421108;2024JJ00;7;                              ;        
170962;0.0.0 ;BU17421109;2024JJ00;18;                              ;        
171001;0.0.0 ;BU06030111;2024JJ00;128;                              ;        
171014;0.0.0 ;BU06030112;2024JJ00;77;                              ;        
171040;0.0.0 ;BU06030221;2024JJ00;233;                              ;        
171053;0.0.0 ;BU06030222;2024JJ00;106;                              ;        
171066;0.0.0 ;BU06030223;2024JJ00;32;                              ;        
171079;0.0.0 ;BU06030224;2024JJ00;224;                              ;        
171092;0.0.0 ;BU06030225;2024JJ00;34;                              ;        
171118;0.0.0 ;BU06030391;2024JJ00;36;                              ;        
171131;0.0.0 ;BU06030392;2024JJ00;115;                              ;        
171157;0.0.0 ;BU06030431;2024JJ00;51;                              ;        
171170;0.0.0 ;BU06030432;2024JJ00;51;                              ;        
171183;0.0.0 ;BU06030434;2024JJ00;165;                              ;        
171209;0.0.0 ;BU06030581;2024JJ00;320;                              ;        
171235;0.0.0 ;BU06030633;2024JJ00;221;                              ;        
171248;0.0.0 ;BU06030641;2024JJ00;2;                              ;        
171261;0.0.0 ;BU06030642;2024JJ00;143;                              ;        
171274;0.0.0 ;BU06030643;2024JJ00;294;                              ;        
171300;0.0.0 ;BU06030771;2024JJ00;290;                              ;        
171313;0.0.0 ;BU06030772;2024JJ00;20;                              ;        
171339;0.0.0 ;BU06030851;2024JJ00;31;                              ;        
171352;0.0.0 ;BU06030852;2024JJ00;116;                              ;        
171365;0.0.0 ;BU06030853;2024JJ00;35;                              ;        
171378;0.0.0 ;BU06030854;2024JJ00;166;                              ;        
171404;0.0.0 ;BU06030961;2024JJ00;210;                              ;        
171417;0.0.0 ;BU06030962;2024JJ00;19;                              ;        
171430;0.0.0 ;BU06030963;2024JJ00;26;                              ;        
171456;0.0.0 ;BU06031064;2024JJ00;72;                              ;        
171469;0.0.0 ;BU06031082;2024JJ00;30;                              ;        
171482;0.0.0 ;BU06031083;2024JJ00;24;                              ;        
171495;0.0.0 ;BU06031084;2024JJ00;58;                              ;        
171521;0.0.0 ;BU06031193;2024JJ00;12;                              ;        
171534;0.0.0 ;BU06031194;2024JJ00;48;                              ;        
171573;0.0.0 ;BU16690101;2024JJ00;58;                              ;        
171586;0.0.0 ;BU16690109;2024JJ00;11;                              ;        
171612;0.0.0 ;BU16690201;2024JJ00;93;                              ;        
171625;0.0.0 ;BU16690202;2024JJ00;1;                              ;        
171638;0.0.0 ;BU16690203;2024JJ00;1;                              ;        
171651;0.0.0 ;BU16690204;2024JJ00;0;                              ;        
171664;0.0.0 ;BU16690209;2024JJ00;35;                              ;        
171690;0.0.0 ;BU16690301;2024JJ00;113;                              ;        
171703;0.0.0 ;BU16690309;2024JJ00;1;                              ;        
171729;0.0.0 ;BU16690401;2024JJ00;86;                              ;        
171742;0.0.0 ;BU16690402;2024JJ00;0;                              ;        
171755;0.0.0 ;BU16690403;2024JJ00;0;                              ;        
171768;0.0.0 ;BU16690404;2024JJ00;2;                              ;        
171781;0.0.0 ;BU16690409;2024JJ00;6;                              ;        
171807;0.0.0 ;BU16690501;2024JJ00;68;                              ;        
171820;0.0.0 ;BU16690502;2024JJ00;2;                              ;        
171833;0.0.0 ;BU16690503;2024JJ00;5;                              ;        
171846;0.0.0 ;BU16690509;2024JJ00;20;                              ;        
171872;0.0.0 ;BU16690601;2024JJ00;51;                              ;        
171885;0.0.0 ;BU16690602;2024JJ00;1;                              ;        
171898;0.0.0 ;BU16690603;2024JJ00;5;                              ;        
171911;0.0.0 ;BU16690604;2024JJ00;0;                              ;        
171924;0.0.0 ;BU16690605;2024JJ00;1;                              ;        
171937;0.0.0 ;BU16690609;2024JJ00;24;                              ;        
171976;0.0.0 ;BU09570000;2024JJ00;955;                              ;        
171989;0.0.0 ;BU09570001;2024JJ00;95;                              ;        
172002;0.0.0 ;BU09570002;2024JJ00;78;                              ;        
172015;0.0.0 ;BU09570003;2024JJ00;169;                              ;        
172028;0.0.0 ;BU09570004;2024JJ00;472;                              ;        
172054;0.0.0 ;BU09570100;2024JJ00;315;                              ;        
172067;0.0.0 ;BU09570101;2024JJ00;161;                              ;        
172093;0.0.0 ;BU09570200;2024JJ00;85;                              ;        
172106;0.0.0 ;BU09570201;2024JJ00;94;                              ;        
172119;0.0.0 ;BU09570202;2024JJ00;65;                              ;        
172132;0.0.0 ;BU09570203;2024JJ00;38;                              ;        
172145;0.0.0 ;BU09570204;2024JJ00;22;                              ;        
172171;0.0.0 ;BU09570300;2024JJ00;154;                              ;        
172184;0.0.0 ;BU09570301;2024JJ00;28;                              ;        
172197;0.0.0 ;BU09570302;2024JJ00;96;                              ;        
172210;0.0.0 ;BU09570303;2024JJ00;56;                              ;        
172223;0.0.0 ;BU09570304;2024JJ00;149;                              ;        
172249;0.0.0 ;BU09570400;2024JJ00;103;                              ;        
172262;0.0.0 ;BU09570401;2024JJ00;69;                              ;        
172275;0.0.0 ;BU09570402;2024JJ00;154;                              ;        
172288;0.0.0 ;BU09570403;2024JJ00;71;                              ;        
172314;0.0.0 ;BU09570501;2024JJ00;87;                              ;        
172340;0.0.0 ;BU09570600;2024JJ00;101;                              ;        
172353;0.0.0 ;BU09570601;2024JJ00;27;                              ;        
172379;0.0.0 ;BU09570700;2024JJ00;11;                              ;        
172392;0.0.0 ;BU09570701;2024JJ00;86;                              ;        
172405;0.0.0 ;BU09570702;2024JJ00;66;                              ;        
172418;0.0.0 ;BU09570703;2024JJ00;32;                              ;        
172444;0.0.0 ;BU09570800;2024JJ00;91;                              ;        
172457;0.0.0 ;BU09570801;2024JJ00;64;                              ;        
172470;0.0.0 ;BU09570802;2024JJ00;35;                              ;        
172483;0.0.0 ;BU09570804;2024JJ00;6;                              ;        
172496;0.0.0 ;BU09570805;2024JJ00;74;                              ;        
172509;0.0.0 ;BU09570806;2024JJ00;12;                              ;        
172522;0.0.0 ;BU09570809;2024JJ00;43;                              ;        
172548;0.0.0 ;BU09570900;2024JJ00;47;                              ;        
172587;0.0.0 ;BU07360101;2024JJ00;119;                              ;        
172600;0.0.0 ;BU07360102;2024JJ00;61;                              ;        
172613;0.0.0 ;BU07360103;2024JJ00;37;                              ;        
172626;0.0.0 ;BU07360104;2024JJ00;102;                              ;        
172639;0.0.0 ;BU07360105;2024JJ00;32;                              ;        
172652;0.0.0 ;BU07360106;2024JJ00;0;                              ;        
172665;0.0.0 ;BU07360107;2024JJ00;84;                              ;        
172678;0.0.0 ;BU07360108;2024JJ00;58;                              ;        
172704;0.0.0 ;BU07360201;2024JJ00;3;                              ;        
172717;0.0.0 ;BU07360202;2024JJ00;4;                              ;        
172743;0.0.0 ;BU07360301;2024JJ00;32;                              ;        
172769;0.0.0 ;BU07360401;2024JJ00;62;                              ;        
172782;0.0.0 ;BU07360402;2024JJ00;82;                              ;        
172795;0.0.0 ;BU07360403;2024JJ00;68;                              ;        
172808;0.0.0 ;BU07360404;2024JJ00;12;                              ;        
172834;0.0.0 ;BU07360501;2024JJ00;1;                              ;        
172847;0.0.0 ;BU07360502;2024JJ00;16;                              ;        
172873;0.0.0 ;BU07360601;2024JJ00;28;                              ;        
172886;0.0.0 ;BU07360602;2024JJ00;80;                              ;        
172899;0.0.0 ;BU07360603;2024JJ00;44;                              ;        
172925;0.0.0 ;BU07360701;2024JJ00;115;                              ;        
172938;0.0.0 ;BU07360702;2024JJ00;74;                              ;        
172951;0.0.0 ;BU07360703;2024JJ00;113;                              ;        
172977;0.0.0 ;BU07360801;2024JJ00;12;                              ;        
172990;0.0.0 ;BU07360802;2024JJ00;29;                              ;        
173029;0.0.0 ;BU16740000;2024JJ00;440;                              ;        
173042;0.0.0 ;BU16740001;2024JJ00;199;                              ;        
173055;0.0.0 ;BU16740002;2024JJ00;266;                              ;        
173068;0.0.0 ;BU16740003;2024JJ00;101;                              ;        
173094;0.0.0 ;BU16740100;2024JJ00;61;                              ;        
173107;0.0.0 ;BU16740101;2024JJ00;177;                              ;        
173120;0.0.0 ;BU16740102;2024JJ00;84;                              ;        
173146;0.0.0 ;BU16740200;2024JJ00;134;                              ;        
173159;0.0.0 ;BU16740201;2024JJ00;78;                              ;        
173172;0.0.0 ;BU16740202;2024JJ00;247;                              ;        
173185;0.0.0 ;BU16740209;2024JJ00;22;                              ;        
173211;0.0.0 ;BU16740300;2024JJ00;103;                              ;        
173224;0.0.0 ;BU16740301;2024JJ00;58;                              ;        
173237;0.0.0 ;BU16740302;2024JJ00;151;                              ;        
173250;0.0.0 ;BU16740303;2024JJ00;130;                              ;        
173263;0.0.0 ;BU16740309;2024JJ00;153;                              ;        
173289;0.0.0 ;BU16740400;2024JJ00;26;                              ;        
173302;0.0.0 ;BU16740401;2024JJ00;72;                              ;        
173315;0.0.0 ;BU16740402;2024JJ00;74;                              ;        
